"YEAR","BALLOT","USETECH","HAPPY","PARTYID","RINCOME","RACE","SEX","DEGREE","EDUC","AGE","MARITAL","HRS2","HRS1","WRKSTAT","ID_","UNHAPPY"
2018,1,95,2,7,12,2,2,1,12,30,5,-1,40,1,1119,0
2018,3,-1,2,2,0,1,2,1,12,66,3,-1,-1,5,1120,2
2018,2,95,2,4,6,3,2,1,15,59,3,-1,60,1,1121,3
2018,1,70,2,7,6,3,2,1,12,22,5,-1,40,1,1122,0
2018,1,30,2,0,12,1,1,2,16,31,5,-1,40,1,1123,0
2018,2,-1,3,3,11,1,2,3,16,50,3,-1,-1,7,1124,3
2018,1,65,2,6,4,1,1,1,15,21,5,-1,36,2,1125,0
2018,3,25,1,1,12,1,1,3,16,29,1,-1,40,2,1126,2
2018,2,80,2,4,4,1,2,1,15,21,5,-1,24,2,1127,0
2018,3,-1,3,0,3,3,2,1,15,21,5,-1,-1,6,1128,2
2018,2,60,2,0,0,1,1,3,17,25,5,-1,35,2,1129,3
2018,1,-1,2,5,12,1,1,2,16,22,5,-1,-1,6,1130,0
2018,3,0,3,2,0,2,1,1,13,23,5,18,-1,3,1131,3
2018,1,-1,2,0,0,1,1,1,14,21,5,-1,-1,6,1132,0
2018,3,-1,3,1,2,1,1,1,15,21,5,-1,-1,4,1133,2
2018,2,100,2,2,13,1,1,3,16,55,1,-1,40,1,1134,1
2018,3,75,2,6,12,1,1,4,20,63,1,-1,80,1,1135,1
2018,1,-1,1,4,0,1,2,1,12,86,2,-1,-1,5,1136,0
2018,3,60,1,6,12,1,1,0,8,40,1,-1,60,1,1137,1
2018,2,0,3,3,12,3,1,1,12,42,1,-1,70,1,1138,0
2018,3,-1,3,6,0,1,2,1,12,64,4,-1,-1,5,1139,3
2018,1,-1,1,0,13,1,2,3,20,72,3,-1,-1,5,1140,0
2018,2,-1,2,0,2,1,1,2,16,84,1,-1,-1,5,1141,2
2018,2,40,1,3,12,2,2,2,14,30,5,-1,40,1,1142,0
2018,1,100,2,3,11,1,1,1,12,33,5,-1,40,1,1143,0
2018,3,-1,2,7,0,1,1,1,14,76,2,-1,-1,5,1144,2
2018,2,40,2,2,12,3,1,4,19,28,5,-1,40,1,1145,2
2018,3,-1,1,4,11,2,2,3,16,23,5,-1,-1,6,1146,3
2018,2,-1,2,1,0,1,2,0,12,30,1,-1,-1,7,1147,0
2018,1,25,2,1,0,3,2,1,12,29,5,-1,36,1,1148,0
2018,3,100,2,3,10,1,1,0,11,23,3,-1,60,2,1149,2
2018,2,100,3,1,0,1,1,3,17,85,5,-1,89,1,1150,5
2018,1,-1,2,3,12,3,1,0,9,58,1,-1,-1,4,1151,0
2018,3,-1,3,2,0,1,1,1,13,86,2,-1,-1,5,1152,1
2018,2,-1,1,5,1,1,1,4,17,82,1,-1,-1,5,1153,0
2018,1,5,1,0,11,2,1,1,12,50,1,-1,40,1,1154,0
2018,2,3,2,3,12,2,1,1,13,55,5,-1,40,1,1155,2
2018,1,80,1,2,12,3,2,3,16,41,3,-1,32,1,1156,0
2018,3,60,2,7,10,3,1,1,14,22,5,-1,33,2,1157,4
2018,2,80,1,6,12,1,1,2,14,28,1,-1,40,1,1158,0
2018,1,-1,2,0,0,2,2,1,12,87,3,-1,-1,5,1159,0
2018,2,44,2,6,12,3,1,3,16,64,1,-1,2,1,1160,0
2018,1,-1,2,4,0,1,2,0,11,18,5,-1,-1,6,1161,0
2018,2,-1,2,0,0,1,2,1,12,73,1,-1,-1,5,1162,0
2018,2,-1,1,2,0,1,2,1,13,68,1,-1,-1,5,1163,1
2018,1,90,1,6,13,1,2,4,20,51,1,-1,1,1,1164,0
2018,3,80,1,7,12,1,1,3,16,67,1,-1,50,1,1165,1
2018,2,-1,1,0,0,1,1,3,16,81,2,-1,-1,5,1166,0
2018,1,-1,2,5,0,1,1,3,16,70,3,-1,-1,5,1167,0
2018,2,-1,1,1,0,1,1,1,12,63,1,-1,-1,5,1168,2
2018,3,-1,2,5,0,1,2,1,12,71,1,-1,-1,5,1169,1
2018,1,75,1,4,12,1,1,3,16,34,1,-1,50,1,1170,0
2018,1,90,1,3,12,1,1,3,16,86,2,-1,3,2,1171,0
2018,2,100,3,1,12,1,2,1,12,39,5,-1,40,1,1172,0
2018,1,-1,3,3,1,1,1,1,12,47,3,-1,-1,4,1173,0
2018,3,60,2,1,12,2,2,3,18,33,1,-1,50,1,1174,3
2018,2,40,2,2,12,3,1,3,16,31,2,-1,42,1,1175,2
2018,1,-1,2,5,12,1,2,1,12,57,1,-1,-1,5,1176,0
2018,2,40,2,3,12,1,1,1,13,35,1,-1,40,1,1177,0
2018,1,-1,2,2,0,1,2,1,12,65,2,-1,-1,5,1178,0
2018,3,-1,3,4,0,1,1,1,12,69,5,-1,-1,5,1179,2
2018,2,-1,3,1,0,2,2,1,12,59,3,-1,-1,4,1180,4
2018,3,20,2,1,12,1,1,1,13,35,1,-1,62,1,1181,2
2018,1,0,3,5,12,1,1,1,13,37,5,-1,22,2,1182,0
2018,3,90,2,6,12,1,2,1,12,51,1,-1,40,1,1183,1
2018,2,-1,3,2,13,3,1,0,10,85,1,-1,-1,5,1184,3
2018,1,-1,1,5,0,1,2,3,16,49,1,-1,-1,7,1185,0
2018,3,-1,2,2,0,1,2,4,16,68,1,-1,-1,5,1186,2
2018,2,-1,2,4,0,1,2,2,17,70,1,-1,-1,5,1187,1
2018,3,-1,2,0,0,1,1,1,12,74,2,-1,-1,5,1188,2
2018,2,100,1,6,12,1,2,1,12,68,1,-1,10,2,1189,0
2018,1,50,2,6,12,1,2,3,16,46,1,-1,38,1,1190,0
2018,3,90,2,6,12,1,2,2,14,51,1,-1,24,2,1191,1
2018,2,-1,1,6,0,1,1,1,12,66,3,-1,-1,5,1192,1
2018,1,25,2,4,13,1,1,1,14,43,5,-1,30,1,1193,0
2018,3,-1,2,0,0,1,2,0,11,74,2,-1,-1,5,1194,4
2018,2,-1,2,4,0,1,1,4,18,74,1,-1,-1,5,1195,2
2018,3,-1,1,4,0,1,1,1,12,85,1,-1,-1,5,1196,1
2018,3,80,2,2,12,1,1,3,16,49,3,-1,40,1,1197,3
2018,1,-1,2,6,13,1,2,1,12,46,1,-1,-1,7,1198,0
2018,3,-1,1,1,0,1,2,3,17,37,1,-1,-1,7,1199,1
2018,1,15,3,3,7,1,2,0,11,41,4,-1,39,1,1200,0
2018,3,25,2,2,11,1,1,1,12,22,1,-1,48,1,1201,3
2018,2,100,2,2,7,1,2,4,16,43,1,-1,50,1,1202,2
2018,3,-1,1,3,0,1,2,3,16,73,1,-1,-1,5,1203,2
2018,1,35,1,5,12,1,2,3,16,34,1,40,-1,3,1204,0
2018,3,-1,2,0,0,1,1,1,14,87,2,-1,-1,5,1205,1
2018,2,-1,1,0,4,1,2,4,18,32,5,-1,-1,4,1206,1
2018,3,80,1,3,0,1,2,1,14,31,3,-1,45,1,1207,3
2018,2,-1,3,3,0,1,1,1,12,33,5,-1,-1,6,1208,0
2018,1,-1,2,5,0,1,1,1,12,69,3,-1,-1,6,1209,0
2018,3,-1,2,6,0,1,1,1,12,77,5,-1,-1,5,1210,1
2018,1,-1,2,5,0,1,1,1,13,52,3,-1,-1,7,1211,0
2018,2,100,1,0,12,1,1,1,15,37,3,-1,45,1,1212,0
2018,1,25,2,2,12,1,1,1,12,52,5,-1,40,1,1213,0
2018,3,50,1,1,12,3,2,3,16,38,5,-1,40,1,1214,1
2018,3,25,2,4,3,3,1,1,11,55,3,-1,25,2,1215,3
2018,2,-1,2,1,0,1,2,1,13,75,1,-1,-1,7,1216,0
2018,1,40,1,3,12,1,2,1,14,50,1,-1,50,1,1217,0
2018,3,0,2,2,0,1,2,1,12,25,5,-1,52,1,1218,2
2018,3,75,1,3,12,1,1,1,12,28,1,-1,55,1,1219,1
2018,3,-1,3,0,0,1,1,3,16,76,3,-1,-1,5,1220,3
2018,1,30,1,4,13,1,1,3,16,52,1,-1,40,1,1221,0
2018,3,100,3,5,12,1,1,1,12,22,5,-1,40,1,1222,3
2018,2,5,1,1,12,1,1,0,11,57,2,-1,35,1,1223,0
2018,2,-1,2,6,0,1,2,0,8,84,3,-1,-1,5,1224,0
2018,3,100,2,0,12,1,2,1,14,63,1,-1,40,1,1225,3
2018,2,85,2,1,12,2,2,4,20,58,2,-1,55,1,1226,0
2018,3,-1,1,1,0,1,2,1,11,43,1,-1,-1,7,1227,3
2018,1,85,1,4,12,1,2,1,13,25,5,-1,50,1,1228,0
2018,3,10,2,4,12,1,1,0,10,39,1,-1,40,1,1229,3
2018,2,50,2,7,8,1,2,2,15,31,5,-1,40,1,1230,0
2018,1,100,2,4,12,1,2,1,12,39,3,-1,45,1,1231,0
2018,1,10,2,2,0,2,2,1,12,34,5,-1,38,1,1232,0
2018,2,60,2,4,12,1,1,2,14,27,1,-1,40,1,1233,2
2018,1,15,3,4,11,1,1,1,16,35,5,-1,43,1,1234,0
2018,3,100,1,2,0,1,2,1,17,24,5,-1,40,1,1235,2
2018,2,100,2,5,0,1,1,3,16,48,5,-1,40,1,1236,0
2018,1,-1,2,2,0,1,1,1,14,21,5,-1,-1,4,1237,0
2018,3,30,2,5,12,1,1,1,15,30,5,-1,64,1,1238,2
2018,2,90,2,5,0,3,1,1,15,36,5,-1,60,1,1239,1
2018,2,-1,1,6,0,1,1,1,12,52,5,-1,-1,4,1240,0
2018,2,75,1,4,13,1,1,4,17,36,1,-1,50,1,1241,0
2018,1,-1,2,0,0,1,2,4,18,80,2,-1,-1,5,1242,0
2018,3,100,3,5,10,1,2,3,16,27,5,-1,40,1,1243,2
2018,2,20,2,5,0,1,2,3,18,24,5,-1,42,1,1244,2
2018,1,100,2,3,9,1,2,1,12,44,3,-1,40,1,1245,0
2018,2,-1,2,2,0,1,1,0,11,89,1,-1,-1,5,1246,2
2018,3,3,1,1,0,2,1,1,13,22,5,-1,40,1,1247,2
2018,2,-1,3,2,0,3,1,1,12,48,1,-1,-1,4,1248,2
2018,3,5,1,0,3,1,2,0,9,33,5,-1,40,1,1249,1
2018,2,-1,1,0,0,3,2,0,12,59,2,-1,-1,7,1250,0
2018,1,0,2,4,0,3,1,1,13,43,5,-1,40,1,1251,0
2018,3,-1,1,0,1,3,2,0,12,32,1,-1,-1,7,1252,3
2018,1,-1,2,2,0,1,2,2,16,62,3,-1,-1,5,1253,0
2018,1,80,2,3,11,1,2,1,12,53,1,-1,20,2,1254,0
2018,2,100,1,4,12,1,2,1,13,59,1,-1,32,2,1255,0
2018,2,10,2,6,12,1,1,1,12,47,1,-1,70,1,1256,1
2018,1,-1,2,1,0,1,2,1,12,18,5,-1,-1,6,1257,0
2018,1,0,2,1,12,1,1,1,12,64,2,-1,30,1,1258,0
2018,3,50,2,2,0,1,1,1,12,22,5,-1,22,2,1259,4
2018,2,70,2,0,12,1,2,3,16,37,1,-1,75,1,1260,2
2018,1,100,1,0,12,1,2,3,16,31,5,-1,40,1,1261,0
2018,2,-1,2,1,0,1,2,1,14,72,2,-1,-1,5,1262,0
2018,3,60,2,0,12,1,2,3,16,32,1,-1,40,1,1263,2
2018,3,-1,1,0,0,1,1,3,16,69,1,-1,-1,5,1264,1
2018,2,90,1,3,12,1,2,3,16,32,5,-1,45,1,1265,0
2018,2,90,2,2,12,1,1,3,16,32,5,-1,45,1,1266,2
2018,1,50,3,3,12,1,2,2,15,60,3,-1,35,1,1267,0
2018,2,-1,1,3,0,1,1,0,5,70,2,-1,-1,5,1268,0
2018,1,70,2,0,12,3,2,2,14,41,5,-1,60,1,1269,0
2018,2,-1,3,1,0,1,2,2,17,35,5,-1,-1,7,1270,0
2018,1,-1,2,4,0,1,2,2,14,77,3,-1,-1,5,1271,0
2018,3,0,3,6,10,1,1,1,10,57,4,-1,20,2,1272,2
2018,3,40,2,2,0,1,1,1,15,26,5,-1,40,1,1273,2
2018,2,75,3,3,11,1,1,1,12,56,3,-1,45,1,1274,0
2018,1,90,2,1,12,1,1,3,16,24,5,-1,55,1,1275,0
2018,2,-1,2,0,0,2,2,0,11,56,5,-1,-1,7,1276,2
2018,1,0,1,0,3,3,2,0,3,39,2,-1,32,1,1277,0
2018,3,-1,2,0,11,1,2,4,20,30,1,-1,-1,6,1278,1
2018,2,80,2,0,9,1,2,3,16,26,5,-1,38,2,1279,0
2018,1,0,2,3,0,1,2,1,12,31,5,-1,50,1,1280,0
2018,3,100,1,1,12,1,2,3,16,36,1,-1,36,1,1281,1
2018,2,100,2,6,12,1,1,2,16,69,1,-1,89,1,1282,2
2018,1,90,1,2,12,1,2,3,16,39,1,-1,40,1,1283,0
2018,2,95,2,6,12,1,1,1,11,53,1,-1,46,1,1284,2
2018,3,99,2,4,12,1,1,1,12,55,4,-1,55,1,1285,2
2018,2,-1,2,3,0,1,2,1,9,50,3,-1,-1,7,1286,3
2018,3,50,1,0,12,1,1,4,18,31,1,-1,45,1,1287,2
2018,2,-1,2,6,0,1,2,3,17,70,5,-1,-1,5,1288,0
2018,3,30,2,0,0,1,2,2,14,68,3,-1,20,2,1289,1
2018,2,40,1,2,12,1,1,1,15,73,1,-1,20,1,1290,1
2018,3,-1,2,0,10,1,2,4,20,60,5,-1,-1,7,1291,2
2018,3,0,2,4,11,1,1,1,12,30,5,-1,40,1,1292,3
2018,2,90,2,1,12,1,2,1,14,60,1,-1,35,1,1293,0
2018,3,0,3,2,1,1,1,1,12,61,3,-1,26,2,1294,1
2018,2,0,2,0,9,1,2,0,11,69,2,-1,25,1,1295,2
2018,1,-1,3,3,0,1,1,1,9,41,5,-1,-1,7,1296,0
2018,3,-1,2,2,0,1,1,2,14,64,5,-1,-1,5,1297,2
2018,2,-1,2,1,0,1,2,1,12,63,2,-1,-1,5,1298,1
2018,3,0,2,3,0,2,1,0,11,22,5,-1,40,2,1299,3
2018,2,-1,3,3,13,1,2,0,12,33,4,-1,-1,4,1300,0
2018,3,2,2,0,12,1,1,3,16,56,5,-1,40,1,1301,3
2018,1,-1,3,1,12,1,2,2,15,30,1,-1,-1,4,1302,0
2018,3,-1,2,0,0,1,2,2,14,89,2,-1,-1,5,1303,2
2018,2,85,1,5,12,1,2,3,16,61,3,-1,47,1,1304,1
2018,3,80,2,3,12,1,1,1,12,55,3,-1,40,1,1305,2
2018,1,-1,1,1,0,1,2,4,18,67,5,-1,-1,5,1306,0
2018,3,999,2,3,0,1,2,1,12,61,1,99,-1,3,1307,3
2018,2,-1,1,7,0,1,1,1,12,69,2,-1,-1,5,1308,2
2018,3,100,3,0,0,2,1,3,16,30,5,-1,41,1,1309,3
2018,2,-1,2,6,0,1,1,1,12,70,1,-1,-1,5,1310,0
2018,1,1,2,1,12,2,1,1,13,41,3,-1,30,2,1311,0
2018,1,0,2,2,9,2,2,0,8,67,5,-1,42,2,1312,0
2018,3,-1,3,1,0,1,1,1,12,62,3,-1,-1,5,1313,4
2018,1,100,2,0,12,2,2,1,14,36,3,-1,40,1,1314,0
2018,2,100,2,6,12,1,2,2,14,51,1,-1,40,1,1315,0
2018,1,50,2,1,12,1,2,3,16,65,1,-1,23,2,1316,0
2018,2,50,1,0,8,2,1,1,12,63,3,-1,15,2,1317,0
2018,3,85,1,4,0,1,1,3,16,23,5,-1,42,1,1318,2
2018,2,-1,1,1,0,1,2,1,12,89,2,-1,-1,7,1319,0
2018,1,85,2,5,9,1,2,2,16,47,1,15,-1,3,1320,0
2018,3,-1,2,6,0,1,2,1,12,75,2,-1,-1,5,1321,2
2018,3,15,1,6,12,1,1,1,12,24,1,-1,50,1,1322,3
2018,1,999,2,4,12,1,1,1,13,42,1,-1,53,1,1323,0
2018,3,-1,1,3,0,1,2,1,12,29,5,-1,-1,7,1324,5
2018,2,90,2,4,11,1,2,2,14,26,5,-1,38,1,1325,0
2018,1,-1,2,0,0,2,2,0,10,89,2,-1,-1,5,1326,0
2018,1,-1,2,1,0,1,2,1,12,76,1,-1,-1,5,1327,0
2018,3,4,2,1,12,1,2,1,12,36,1,-1,40,1,1328,1
2018,1,-1,1,6,0,1,2,1,12,77,1,-1,-1,7,1329,0
2018,2,20,2,6,12,1,1,1,12,32,1,-1,64,1,1330,0
2018,1,-1,2,3,0,1,1,1,12,72,3,-1,-1,5,1331,0
2018,3,100,1,1,9,1,2,3,17,39,1,-1,40,1,1332,2
2018,1,-1,2,5,0,1,2,1,12,71,1,-1,-1,5,1333,0
2018,2,100,2,6,12,1,1,4,14,31,3,-1,86,1,1334,2
2018,2,-1,2,2,0,1,1,4,18,69,1,-1,-1,5,1335,2
2018,3,0,1,3,10,3,1,0,3,35,1,-1,40,1,1336,1
2018,2,-1,2,6,0,1,1,4,16,80,1,-1,-1,5,1337,1
2018,1,80,1,2,12,1,1,3,16,49,3,-1,78,1,1338,0
2018,2,15,2,1,12,1,1,1,12,42,1,-1,40,1,1339,2
2018,1,-1,1,2,0,3,2,0,3,36,1,-1,-1,6,1340,0
2018,3,-1,2,5,0,1,1,1,10,71,1,-1,-1,5,1341,4
2018,2,-1,2,3,0,1,1,0,6,64,5,-1,-1,5,1342,0
2018,1,70,2,5,11,1,1,2,14,57,3,-1,50,1,1343,0
2018,3,-1,1,3,1,1,2,1,12,24,1,-1,-1,7,1344,2
2018,1,50,1,5,0,1,2,1,13,47,3,-1,40,2,1345,0
2018,3,95,2,5,12,1,1,1,13,23,5,-1,37,1,1346,1
2018,1,75,2,6,12,1,1,2,14,46,3,-1,65,1,1347,0
2018,2,50,1,7,0,1,1,0,10,57,3,-1,45,1,1348,1
2018,3,50,2,3,12,1,2,4,18,50,1,45,-1,3,1349,1
2018,2,999,2,4,12,1,2,1,13,34,5,-1,99,1,1350,0
2018,3,-1,2,4,0,1,1,1,13,20,5,-1,-1,6,1351,3
2018,1,90,1,5,12,1,2,1,15,49,1,-1,50,1,1352,0
2018,2,-1,2,0,12,3,2,1,15,30,5,-1,-1,4,1353,0
2018,1,90,2,3,12,1,1,1,12,29,1,-1,60,1,1354,0
2018,2,0,1,1,12,1,2,1,12,61,3,-1,42,1,1355,1
2018,1,-1,2,2,0,3,2,4,20,29,5,-1,-1,6,1356,0
2018,3,-1,2,0,0,1,1,1,14,21,5,-1,-1,6,1357,1
2018,2,-1,2,4,12,1,1,1,16,24,5,-1,-1,6,1358,1
2018,1,-1,1,0,0,1,2,4,18,34,1,-1,-1,5,1359,0
2018,2,10,2,0,5,1,2,1,14,25,5,-1,46,1,1360,0
2018,1,-1,3,4,0,1,1,1,14,21,5,-1,-1,6,1361,0
2018,3,-1,2,4,0,1,1,1,15,22,5,-1,-1,6,1362,1
2018,1,999,3,3,4,1,1,1,12,38,5,-1,36,2,1363,0
2018,3,-1,2,3,10,1,1,1,12,70,1,-1,-1,5,1364,2
2018,2,-1,2,3,0,1,2,1,12,33,1,-1,-1,7,1365,0
2018,1,-1,1,2,0,1,2,0,10,75,1,-1,-1,5,1366,0
2018,3,-1,2,5,9,1,1,1,12,56,1,-1,-1,4,1367,1
2018,2,-1,2,0,0,1,1,3,16,68,1,-1,-1,5,1368,0
2018,1,80,2,1,0,1,2,1,12,39,1,-1,34,1,1369,0
2018,3,40,2,6,11,1,2,1,14,54,1,-1,25,2,1370,1
2018,2,65,3,5,12,1,1,1,12,60,1,-1,60,1,1371,3
2018,1,90,2,5,12,1,1,1,14,60,1,-1,43,1,1372,0
2018,3,80,2,5,0,1,1,4,18,36,1,-1,60,1,1373,3
2018,1,90,2,5,12,1,2,1,12,31,1,-1,40,1,1374,0
2018,3,100,2,0,12,2,2,3,16,41,1,-1,40,1,1375,2
2018,2,2,2,6,12,1,2,1,14,29,3,-1,53,1,1376,0
2018,3,60,1,6,11,1,2,3,16,38,1,-1,3,1,1377,1
2018,1,10,2,5,12,1,2,1,15,42,3,-1,40,1,1378,0
2018,3,-1,2,1,0,1,2,1,13,69,3,-1,-1,5,1379,3
2018,1,75,1,0,12,2,2,4,16,29,1,-1,40,1,1380,0
2018,3,-1,2,2,0,3,1,0,3,33,1,-1,-1,6,1381,5
2018,1,6,1,3,12,1,1,1,14,27,1,-1,45,1,1382,0
2018,3,0,3,4,3,1,1,2,14,42,1,-1,40,1,1383,2
2018,2,80,1,5,12,1,1,3,19,57,1,-1,65,1,1384,1
2018,3,100,2,0,0,1,2,3,18,41,3,-1,65,1,1385,2
2018,3,-1,1,0,0,1,2,3,16,70,3,-1,-1,5,1386,1
2018,1,100,2,6,9,1,1,0,8,31,1,-1,38,1,1387,0
2018,3,-1,1,6,11,1,2,2,14,68,1,-1,-1,5,1388,2
2018,1,50,2,7,12,1,2,4,20,38,1,-1,50,1,1389,0
2018,3,-1,1,1,0,1,1,1,16,57,5,-1,-1,7,1390,1
2018,3,90,2,3,12,1,1,2,15,38,1,-1,60,1,1391,1
2018,1,25,2,5,6,1,2,4,18,30,5,-1,50,1,1392,0
2018,3,3,2,3,11,1,1,0,11,68,1,-1,32,2,1393,2
2018,2,-1,2,6,0,1,2,1,12,75,3,-1,-1,5,1394,0
2018,1,0,2,1,98,1,1,1,12,82,1,-1,98,1,1395,0
2018,2,-1,2,3,0,1,1,2,19,71,1,-1,-1,5,1396,2
2018,3,100,2,6,12,1,1,1,9,44,1,-1,65,1,1397,3
2018,1,-1,2,1,0,1,2,1,13,82,2,-1,-1,5,1398,0
2018,3,-1,1,1,0,3,2,1,12,69,1,-1,-1,5,1399,1
2018,2,70,2,3,12,2,1,3,16,40,5,-1,40,1,1400,1
2018,1,0,2,0,12,2,2,0,12,61,2,-1,25,1,1401,0
2018,2,-1,1,6,0,1,1,1,11,70,1,-1,-1,5,1402,0
2018,1,50,1,3,11,1,2,1,13,57,1,-1,40,1,1403,0
2018,3,75,3,1,12,1,2,3,16,37,5,-1,40,1,1404,4
2018,2,-1,2,0,0,2,1,3,15,64,1,-1,-1,5,1405,1
2018,1,-1,2,0,0,2,2,4,18,74,2,-1,-1,5,1406,0
2018,3,-1,2,0,98,2,2,1,12,71,4,-1,-1,5,1407,8
2018,3,-1,2,6,11,1,1,1,14,22,5,-1,-1,6,1408,2
2018,1,-1,3,2,7,1,2,0,10,26,5,-1,-1,7,1409,0
2018,1,90,2,5,12,1,2,1,13,52,1,-1,40,1,1410,0
2018,3,-1,2,2,0,2,2,1,12,84,2,-1,-1,5,1411,3
2018,1,-1,2,3,98,3,1,0,10,22,5,-1,-1,4,1412,0
2018,3,50,2,0,7,2,1,1,13,28,5,-1,48,1,1413,1
2018,1,100,2,5,12,1,2,1,12,60,3,-1,46,1,1414,0
2018,2,10,3,0,5,2,2,1,15,31,5,-1,25,2,1415,0
2018,1,0,3,3,12,2,1,1,15,45,3,-1,60,1,1416,0
2018,2,5,1,1,12,2,1,1,14,49,1,-1,40,1,1417,1
2018,1,0,2,3,0,1,2,0,10,32,5,-1,35,1,1418,0
2018,3,0,3,0,8,2,2,0,11,43,3,-1,24,2,1419,4
2018,2,50,2,1,12,2,2,1,14,45,3,-1,43,1,1420,0
2018,1,-1,1,0,0,1,1,1,14,65,1,-1,-1,5,1421,0
2018,3,0,2,2,0,1,2,1,14,32,5,-1,30,2,1422,3
2018,2,-1,2,2,3,1,2,0,11,23,5,-1,-1,7,1423,0
2018,1,40,2,6,12,1,1,4,18,52,1,-1,50,1,1424,0
2018,3,30,2,2,12,1,2,3,16,58,1,-1,40,1,1425,2
2018,2,75,2,5,5,1,2,1,15,21,5,-1,36,2,1426,2
2018,3,-1,2,2,4,1,2,3,16,77,2,-1,-1,5,1427,2
2018,1,-1,1,6,0,1,1,0,10,86,1,-1,-1,5,1428,0
2018,3,10,2,1,12,1,2,2,14,52,3,-1,12,2,1429,3
2018,1,-1,2,3,0,1,1,3,16,66,3,-1,-1,5,1430,0
2018,2,-1,2,3,0,1,2,1,14,72,2,-1,-1,5,1431,2
2018,1,20,2,5,12,1,2,1,14,47,3,-1,40,1,1432,0
2018,2,1,2,6,12,1,1,3,16,58,5,-1,48,1,1433,0
2018,1,15,2,1,12,2,2,4,15,35,3,-1,50,1,1434,0
2018,3,100,1,3,12,2,2,2,14,50,4,-1,70,1,1435,1
2018,2,-1,1,6,0,1,2,4,17,84,2,-1,-1,5,1436,1
2018,3,-1,3,1,0,2,1,1,15,22,5,-1,-1,6,1437,3
2018,2,100,1,2,12,2,2,3,17,29,5,-1,40,1,1438,0
2018,1,10,1,2,11,2,1,1,12,26,4,-1,35,1,1439,0
2018,3,90,1,2,0,1,2,3,16,24,1,-1,50,1,1440,1
2018,1,100,2,3,11,1,2,1,12,99,1,-1,16,2,1441,0
2018,3,-1,1,2,0,1,1,2,14,38,1,-1,-1,8,1442,1
2018,3,90,2,1,12,1,1,3,16,31,5,-1,40,1,1443,3
2018,1,-1,2,2,0,1,2,3,16,31,5,-1,-1,7,1444,0
2018,3,-1,3,7,11,2,2,3,16,30,5,-1,-1,6,1445,2
2018,2,100,2,5,13,1,1,4,18,46,1,-1,60,1,1446,3
2018,3,20,3,0,9,2,1,3,16,49,5,-1,89,1,1447,1
2018,1,0,2,4,11,1,1,1,10,29,1,-1,40,1,1448,0
2018,1,-1,2,4,0,1,2,1,10,45,3,-1,-1,6,1449,0
2018,2,-1,3,0,0,2,1,1,12,67,3,-1,-1,5,1450,4
2018,3,100,1,5,12,1,2,1,12,34,1,-1,40,1,1451,1
2018,2,-1,2,3,0,2,1,1,12,82,2,-1,-1,5,1452,0
2018,2,80,1,4,12,3,1,1,13,44,1,-1,40,1,1453,1
2018,3,100,2,2,12,1,2,4,18,48,1,40,-1,3,1454,3
2018,2,-1,3,4,3,1,2,0,8,24,5,-1,-1,7,1455,0
2018,3,-1,1,5,0,1,1,1,12,56,1,-1,-1,8,1456,8
2018,1,0,2,4,9,1,1,1,11,65,1,-1,40,1,1457,0
2018,3,70,3,2,12,2,2,1,13,48,5,-1,40,1,1458,2
2018,1,-1,3,1,0,2,2,1,16,27,5,-1,-1,7,1459,0
2018,1,100,2,2,12,2,2,4,18,55,1,-1,35,1,1460,0
2018,3,-1,1,4,0,1,1,1,15,25,1,-1,-1,6,1461,1
2018,3,30,3,0,9,2,2,1,12,55,3,-1,40,1,1462,3
2018,3,-1,2,3,0,1,2,1,13,71,4,-1,-1,5,1463,3
2018,2,25,2,3,11,1,1,1,12,26,5,-1,70,1,1464,0
2018,2,100,1,6,10,1,2,1,12,59,1,-1,40,1,1465,1
2018,3,95,2,2,12,1,2,1,16,56,3,-1,40,1,1466,1
2018,2,-1,3,3,0,1,2,4,20,58,3,-1,-1,8,1467,0
2018,1,90,2,1,12,2,2,2,15,27,5,-1,44,1,1468,0
2018,3,100,1,3,12,2,2,1,13,69,1,-1,50,1,1469,1
2018,2,100,2,4,1,1,2,1,13,30,5,-1,40,1,1470,0
2018,2,70,1,5,12,1,2,3,17,71,2,-1,25,2,1471,1
2018,1,10,3,1,12,2,2,0,9,53,1,-1,40,1,1472,0
2018,2,50,3,1,12,2,1,2,14,99,3,-1,40,1,1473,0
2018,1,45,2,3,0,2,2,0,11,34,1,-1,50,1,1474,0
2018,3,0,3,5,10,1,2,0,8,37,3,-1,45,1,1475,4
2018,2,75,2,1,0,2,2,2,14,29,1,-1,38,1,1476,3
2018,1,80,2,9,9,1,2,1,12,63,3,-1,40,1,1477,0
2018,3,100,1,1,9,2,2,2,16,32,5,40,-1,3,1478,2
2018,2,70,2,5,12,2,1,3,16,33,5,-1,50,1,1479,2
2018,2,-1,1,0,0,2,2,1,12,79,5,-1,-1,7,1480,0
2018,3,80,2,3,5,2,1,1,12,22,5,-1,30,2,1481,2
2018,1,7.5,2,3,12,1,2,1,14,24,5,-1,50,1,1482,0
2018,3,-1,2,1,0,1,2,3,16,31,1,-1,-1,7,1483,3
2018,1,-1,2,5,10,1,2,3,16,43,1,-1,-1,7,1484,0
2018,3,60,1,6,13,1,2,3,16,56,3,-1,30,1,1485,1
